bc1qz8zwermd08vx67eru86vdk9jn7z06wjrdawwpt,20.0
bc1qqfmuzr2d69qd4ngtgrzmuvm433j36q9485x5yu,20.0
bc1qgc2vf97h0pakdcukqjs789nhm2agllxwdhtuxz,20.0
bc1q0gdu2hfjcj2lxencwpfu9sgmu25edxwqxwg8ax,20.0
bc1qa9xwh4k037ca79y5qkgfh2yvxxuc4smc7drsc5,20.0
bc1qgrad06kk7ngxtgfec45jef76xnm8kwfrlkqdwd,20.0
bc1qyjl3vanhk476ym8uf0rdt0v46qup8nf3f3zq39,20.0
bc1q4zx07r0tnukjt8sgcxclzph2lt94yetfvpu8h2,20.0
bc1qnt2yw3csv8jfyfyc476xn3u2p0tzumnkrn8am3,20.0
bc1q9evatjvmhcr0qmw49nfcj6ahhaa7pth09kpamg,20.0
bc1qvr6h4l3dmnnsjr074f94q7z4d5fevss7zlv8jx070geemjzn4ywqs7rt9n,20.0
bc1qq4q257w2y78e5aadmq7pj4r5mf02sp6y403z33,20.0
bc1qjw5xn7j37hhw8v0mc2cv3x85ynrfaz693vxuy9,20.0
bc1q2677c7fsgfmerxeevag58uqd6ymu0qjynvrqun,20.0
bc1qqwk05lcqq666a70rxl0cd59v3an9ndzcaelrew,20.0
bc1q225ffay2znq8vmkqa5ew4uneeqsk4vwh8tpqw5,20.0
bc1q79wgp58ks0k54ff83s0yspwrjml0ytjhwz42vm,20.0
bc1q8qc2fa0nun8mljth3ajnndmpzk4zupm4mkux4jtvmdqnklpls0ysyy3q9h,20.0
bc1qj42svpfxvcv44a0e7c4x3fkfswvddn3cur40kc,20.0
bc1q7glcnjuj8u7fm2tzc4lc22j3est2tj07dtsumn,20.0
bc1qt7y4saevwen3yks5aha2rpnqn004x6szvjugks,20.0
bc1qreefrf97vkqfylpepn6krfh5mhq0k76w27mrd9,20.0
bc1qqwphfp3lrdmke3en4tlae25a4856gzuxdxgrm2,20.0
bc1qh9qpja6zv2rqyjc3w5d76ky66ac879eqlxf8ur,20.0
bc1qy8hrg8qfshf07tq60hs2hvlqg5h3g9xz7ydlge,20.0
bc1q0q5tnvfvcypnmz5flhxutghhghg0pcv42w74s7,20.0
bc1qy3smhphw033sl5dn2gc3zcsrtv89ep4esrpun8,20.0
bc1qrpxyydqc0v9lmwcrj0n947fzmrhn3ehvjfdych,20.0
bc1q7aw2m90506e7hefrjxc0u9nrax9cxwnnqmm3hl,20.0
bc1qfzfj5szufrkx528rphvdp6ls47uumjjdetfgvl,20.0
bc1qwcqaz2knd56k8d698aw36y2z9cgx65xh6dqt9lrvsy95uruyygespynjmk,20.0
bc1qwc95tyaqqhkz8nnyvf403mt4a9lpn9anzmvp9l,20.0
bc1qz57z0av0e8jhu3fgx98ya5ke0f7w83fngkjp67,20.0
bc1qkm8chrs3u92f883qqdcrjrrusyz72nvcl22r2j,20.0
bc1qqmmv5a63qz7yyjh77lmeg79v43w6maketvp9ud,20.0
bc1qf2hz9hur3crtr0xv29ufhkxch23vw6vvhyk4l9,20.0
bc1qfqk0am08fpzq9vrvy94edv6xr6ucta6phwpy2p,20.0
bc1qe96jdlfmhtmu0y03wlkkktaty27rkqtk2raugw,20.0
bc1q5ua70fr0ea2v7gpqp2cvhyqk795yue4a0d0qu3,20.0
bc1q3h4fl7c9vrm36a9weuljyt2ak086pl52wmcntm3hn9p0vg7f90xqf7pvdy,20.0
bc1q6mu578edcu4aah3584sgq34x57m40jnnv6k6qw,20.0
bc1qvn29cyqahpwee9t94s67x8eyx9g7wvnwury06t,20.0
bc1qzphjd29ahyz9jhvwek6apxnt6z656ddldfxehg,20.0
bc1qkml2lkk0qruh92rjycc096ttj2qukqmd26f9h0,20.0
